Date,Atl,Bos,Bkn,Cha,Chi,Cle,Dal,Den,Det,Gsw,Hou,Ind,LAC,LAL,Mem,Mia,Mil,Min,NO,NY,OKC,Orl,Phi,Pho,Por,Sac,SA,Tor,Uth,Was,Date
Gsw,okc,,,@ uth,,@ den,pho,,was,,@ nyk,,@ bkn,@ chi,,nor,,min,,,mem,,,mil,,bkn,,@ lac,atl,,@ hou,,@ dal,@ sas,,,okc,,por,sac,,orl,,,@ tor,,@ det,,@ atl,,@ cle,,@ mil,,,min,,tor,,@ sac,,,mem,,@ uth,,,dal,lac,,lal,,por,,@ por,,@ pho,,,hou,,@ sac,,,nyk,,,chi,,@ dal,,@ den,nor,,@ lac,,,@ lal,,,@ was,,@ bos,,@ ind,,,phi,,lal,,,,sas,,@ pho,,mia,,uth,@ por,,,,,,,,sac,,hou,,@ cha,,@ mia,@ orl,,@ phi,,,bos,,,den,,pho,,,@ hou,,,@ okc,,@ sas,@ min,,ind,,dal,det,,,@ mem,,@ min,,cha,,den,,@ lal,cle,,lac,,@ nor,@ mem,Gsw
Hou,,nor,,,@ lal,@ lac,,,uth,,lac,,,,por,,,@ bkn,@ chi,,@ ind,,,@ okc,,@ sas,ind,,@ den,,gsw,,sac,,,,det,,@ det,@ cle,,@ was,,dal,,@ sas,chi,,@ min,,,@ uth,,@ dal,,,por,,lal,,@ mem,,uth,,was,@ mia,,sas,,,okc,,bos,,@ nor,,mem,,,@ gsw,,@ por,,den,,mil,,cle,,@ orl,mem,,bkn,,,lal,,@ phi,,@ nyk,,tor,,orl,,nor,,,@ den,@ uth,,@ pho,,@ sac,,,okc,,dal,,@ min,,,,,,,,@ lal,,@ gsw,,atl,,@ cha,mia,,,@ bos,,@ tor,,,phi,,@ dal,cha,,gsw,,pho,,min,,@ atl,@ mem,,sas,,@ nor,,@ mil,,den,,sac,,,@ sac,@ lac,,nyk,,pho,,@ okc,,Hou
Ind,,mem,,@ mil,bkn,,@ min,,@ sas,,,@ cle,,por,,@ nyk,,@ chi,bos,,hou,,phi,,@ mia,,@ hou,,,,,mia,atl,,uth,,@ cha,,sas,,,@ uth,@ pho,,@ lal,,@ sac,,,chi,,,@ orl,sac,,was,,mil,,@ phi,,nyk,,cle,@ tor,,@ bkn,,was,,,@ atl,,det,,,atl,,,,@ chi,,@ tor,,@ cle,@ bos,,@ nyk,,,,pho,,phi,,dal,cha,,,tor,,,@ mem,,gsw,,@ was,@ orl,,@ mia,,@ nor,lal,,lac,,cle,,cha,,mil,,,,,,,,,nor,@ was,,@ det,,@ dal,min,,orl,,,chi,,@ mil,,,@ phi,,nyk,,okc,,@ den,,@ por,@ lac,,@ gsw,,,den,,,@ okc,,@ bos,orl,,det,,@ det,,bos,,bkn,,,@ atl,Ind
LAC,,den,,okc,,hou,,@ nor,,,@ hou,,was,,@ okc,,@ phi,@ orl,,,min,,,@ por,,mil,,gsw,,,sas,,@ bkn,,@ atl,@ was,,,mem,,@ por,,,pho,@ sac,,,@ dal,@ nor,,@ mem,,,mia,,@ pho,tor,,@ sas,,@ okc,,por,,,dal,,den,@ gsw,,,sac,,@ lal,sas,,,phi,,,@ pho,,orl,,cha,,@ den,,det,,nor,,uth,,gsw,,@ sas,,@ dal,@ mia,,@ chi,,sac,atl,,,lal,,@ det,@ tor,,@ cha,,@ ind,,@ bos,,@ min,,pho,,,,,,,,,@ mem,,@ den,dal,,@ uth,,@ sac,,nyk,@ lal,,,,okc,,,bos,por,,,chi,,bkn,,ind,,,@ cle,,@ nyk,,@ min,,@ mil,,cle,mem,,,hou,,lal,,@ gsw,,,uth,LAC
LAL,,,@ por,,hou,,sas,,@ pho,den,,@ sas,,@ min,,dal,,,@ por,tor,,,min,,,@ sac,atl,,,por,,,@ orl,@ mia,,,@ cle,,uth,,orl,,@ den,,ind,dal,,pho,,,sas,,@ sas,@ mem,,mia,,,@ hou,,@ cha,@ was,,@ bkn,,,nor,,mem,,@ gsw,,@ sac,lac,,sac,,,okc,,nyk,,@ min,@ dal,,det,,@ uth,,cle,,chi,,@ okc,,@ hou,,gsw,,,min,,,pho,,phi,,@ lac,,@ gsw,,,@ ind,,@ bos,,,@ phi,,@ atl,,,,,,,,,hou,,@ nor,,@ mem,,nor,,mil,@ pho,,lac,,den,,,bos,,,@ chi,,@ tor,@ det,,@ nyk,,@ mil,,,bkn,,sac,,was,@ uth,,cha,,@ nor,,@ okc,,gsw,@ lac,,uth,,por,,LAL
Mem,,@ ind,,atl,,,@ uth,,@ sac,,,pho,,,was,,,@ uth,,@ pho,@ gsw,,den,,,phi,,uth,,@ mil,,sac,,@ min,dal,,@ sas,,@ lac,,nyk,,tor,,,@ bkn,,@ phi,,,lac,,@ nor,lal,,@ den,,por,,mia,hou,,@ gsw,,@ por,,@ sac,,@ lal,,,cle,,,bos,,@ hou,,det,,bkn,@ sas,,@ nor,,sas,,,@ mia,,@ hou,,mil,,@ bos,@ tor,,nor,,cha,,sac,ind,,den,,@ min,,@ cha,,@ nyk,,min,,@ okc,,nor,,,sas,@ chi,,,,,,,,,lac,@ cle,,lal,,chi,,,@ dal,@ okc,,por,,,uth,,orl,,,@ atl,,,@ was,,,,hou,,@ orl,min,,okc,,gsw,,,@ pho,@ lac,,,@ por,,@ dal,,dal,,@ det,gsw,Mem
Mia,,@ orl,@ was,,cha,,,,nyk,,,por,,sac,@ cha,,,,@ atl,,@ det,,sas,,ind,was,,phi,,@ bkn,,@ ind,,lal,,bkn,,,@ chi,,@ tor,,atl,,,nor,,uth,,orl,,,@ pho,@ lac,,@ lal,,@ uth,,@ mem,,@ nor,,,,hou,,mil,@ orl,,,tor,,cle,,min,,,@ cle,,was,,@ atl,,den,,bos,,mem,,,@ mil,,,@ det,@ chi,,@ bos,,lac,,@ cle,,@ nyk,,,chi,,okc,ind,,,@ por,,,@ sac,,@ gsw,@ den,,@ dal,,,,,,,,@ phi,,det,,pho,,gsw,@ hou,,bkn,,atl,,@ cha,,cle,,tor,,,det,,mil,,cha,@ okc,,@ sas,,@ mil,@ was,,,orl,,dal,,@ nyk,,@ bos,,bos,,@ min,,@ tor,,phi,@ bkn,Mia
Mil,,@ cha,,ind,,,nyk,,phi,,@ min,orl,,tor,,,@ bos,,,sac,,@ por,,@ gsw,,@ lac,@ den,,,mem,,chi,,,den,,por,,pho,sas,,@ cha,,chi,,,@ nyk,,,,det,,gsw,,@ tor,cle,,@ ind,,@ cle,,,@ det,,nor,,@ bos,@ mia,,,@ nyk,,nyk,,bkn,,,det,,,atl,tor,,uth,,@ hou,,@ was,,@ atl,,mia,@ mem,,,@ orl,,dal,,,,cha,,@ okc,,@ det,,@ tor,,@ was,,@ bkn,,was,,@ dal,orl,,@ chi,,@ ind,,,,,,,,bos,,min,,@ chi,,@ sac,,@ lal,@ uth,,@ pho,,,ind,,cha,@ sas,,@ nor,,,@ mia,,phi,,lal,@ cle,,mia,,cle,,hou,,lac,,,@ atl,@ bkn,,,@ phi,,bkn,atl,,,okc,Mil
Min,,@ sas,,cle,@ dal,,ind,,@ tor,,mil,,,lal,,uth,,@ gsw,,@ por,@ lac,,@ lal,,@ sac,,,bkn,,nor,,por,,mem,,,den,,@ bkn,chi,,@ cle,,sas,,,bos,,hou,,cha,,,@ por,,@ gsw,,@ sac,,,@ pho,,sac,,det,,@ sas,,@ okc,,,@ chi,,atl,,@ mia,@ nor,,@ bos,,orl,,lal,,@ okc,,,dal,nor,,,@ phi,,,sas,,pho,,@ pho,,@ lal,@ uth,,uth,,,mem,,,den,,,@ mem,,@ orl,@ nor,,,lac,,hou,,,,,,,,,@ nyk,@ mil,,sac,,@ atl,@ ind,,,@ was,,okc,@ det,,,was,nyk,,@ den,,@ uth,,,@ hou,,gsw,,@ cha,,@ mem,,,lac,,,gsw,phi,,por,,@ dal,,mia,,okc,,tor,@ den,Min
NO,,@ hou,,sac,,,,lac,,,bkn,uth,,@ den,,@ gsw,@ por,,@ sas,,@ okc,,chi,,,pho,,@ tor,,@ min,,nyk,den,,sas,,@ phi,,@ nyk,@ was,,bos,,was,,@ mia,,@ cha,lac,,dal,,mem,,@ det,@ bos,,okc,,,,mia,,,@ mil,,@ lal,,@ sac,,,@ dal,,dal,hou,,min,,@ bkn,,,@ cle,,mem,,cle,,,@ min,,@ lac,,@ gsw,,@ por,,,@ mem,,det,@ okc,,sas,,,@ hou,den,,,@ sas,,ind,,@ chi,,min,@ mem,,,orl,,okc,,,,,,,,@ ind,lal,,phi,,@ lal,,@ pho,@ den,,@ uth,,uth,,tor,,@ atl,,mil,,,por,pho,,@ dal,,@ orl,,,,hou,,atl,,sac,,,lal,,,cha,,@ pho,,@ sac,,gsw,,NO
NY,,atl,,@ bkn,bos,,@ mil,,@ mia,,gsw,,,bkn,,ind,,@ dal,,@ was,chi,,@ atl,,,@ tor,orl,,,@ okc,,@ nor,,@ orl,,por,@ bos,,nor,,@ mem,,@ det,@ phi,,,mil,,was,,,@ bos,,bkn,cha,,,@ cle,,@ cha,,@ ind,pho,,@ phi,,atl,,,,mil,,@ mil,,@ uth,,,@ den,,,@ lal,,,@ por,@ gsw,,,ind,,phi,,,,@ was,,,,okc,,hou,,@ bkn,,mia,@ cha,,dal,,bos,,mem,,det,,,@ det,tor,,@ cle,,phi,@ atl,,,,,,,,min,,sas,,orl,,cle,,,@ lac,@ sac,,@ pho,,,sac,@ min,,@ ind,,,@ sas,,lal,@ tor,,uth,,den,,lac,,,,tor,,mia,,chi,,@ orl,,@ hou,,was,,@ chi,det,NY
OKC,@ gsw,,,@ lac,,sac,,,,bos,,,pho,,lac,,@ cha,@ was,,,nor,,@ cle,hou,,@ dal,,pho,,nyk,,,@ pho,,@ sac,,@ gsw,,cha,den,,,,cle,,atl,,,@ det,,@ bkn,,@ chi,,,uth,,@ nor,,@ den,lac,,chi,,@ sac,,,@ uth,min,,@ hou,,,@ pho,,@ dal,dal,,@ lal,,@ por,,was,,min,,@ sas,,sas,,,@ atl,,lal,,@ phi,,@ nyk,por,,nor,,,mil,,@ orl,,,@ mia,,@ bos,,orl,,mem,,@ hou,,por,,,@ nor,,,,,,,,uth,sac,,,@ den,,phi,,@ sas,mem,,@ min,,@ por,@ lac,,,@ uth,,bkn,@ ind,,gsw,,mia,,tor,,@ tor,,,@ mem,,ind,,den,,dal,,lal,,,det,,@ min,,hou,@ mil,OKC
Orl,,mia,,cha,@ phi,,@ bos,,,por,,@ mil,,,sac,,,lac,,@ sas,cle,,det,,was,,@ nyk,@ was,,phi,,,lal,nyk,,tor,,,@ den,,@ lal,@ gsw,,@ por,,@ pho,,,,@ mia,den,,ind,,,@ dal,,,chi,,uth,,,,sas,,@ chi,,mia,,,pho,,tor,,det,@ cha,,@ chi,,@ min,,@ lac,@ sac,,@ uth,,,bos,hou,,,@ det,,bkn,mil,,@ atl,,@ bkn,,was,,@ hou,,okc,,ind,,bkn,,,@ okc,,min,,@ mil,@ atl,,@ nor,,cha,,,,,,,,chi,,@ tor,,@ nyk,,gsw,,@ ind,@ cle,,@ phi,,,dal,,@ mem,,,@ was,cle,,,atl,,,nor,,mem,,,phi,@ mia,,@ det,,@ ind,,@ tor,,nyk,,atl,,@ bos,,,@ cha,Orl
Phi,@ bos,,chi,,orl,,,@ det,@ mil,,,cha,,atl,@ tor,,lac,,det,@ bkn,,,@ ind,,cha,@ mem,,@ mia,,@ orl,,uth,@ cha,,pho,,nor,,cle,,@ bkn,,,nyk,,was,,mem,,,@ tor,,@ det,,,det,,bkn,,ind,,@ cle,@ sas,,nyk,,,tor,,,@ bos,,@ uth,,,@ por,,@ lac,@ pho,,,dal,,,was,@ was,,atl,,@ nyk,,min,,@ ind,,okc,,hou,,sas,,,@ den,,,@ lal,,@ gsw,,@ sac,,,tor,,,den,,lal,,bos,@ nyk,,,,,,,,mia,,por,,@ nor,,,@ okc,,gsw,,,orl,@ chi,,@ hou,,ind,,cle,,,sac,,@ mil,,@ cha,bos,,,@ atl,,@ orl,,,bkn,,@ min,,@ dal,,@ atl,mil,,@ chi,,,@ mia,chi,Phi
Pho,,dal,,,@ den,,@ gsw,,lal,,,@ mem,@ okc,,,sas,,tor,,mem,,bkn,,bos,,@ nor,,@ okc,,sas,,,okc,,@ phi,,@ chi,,@ mil,,@ det,,ind,@ lac,,orl,,@ lal,,sac,,@ por,mia,,,lac,@ sas,,dal,,min,,@ nyk,,@ bos,,,@ was,@ bkn,,,@ orl,,okc,den,,gsw,,phi,,lac,,cha,,sac,@ dal,,,den,,,@ ind,,@ tor,,@ cha,@ min,,min,,por,@ den,,@ lal,,@ sas,,,,atl,,hou,,@ uth,,gsw,,@ sac,,,@ lac,,,,,,,,@ cle,,@ atl,,@ mia,,,,nor,lal,,mil,,nyk,,,@ por,@ gsw,,,uth,,@ hou,@ nor,,chi,,,det,,@ sac,,@ uth,,was,,,mem,,cle,,uth,,nor,,@ hou,,@ dal,,
Por,,,lal,,sas,,was,,,@ orl,,@ mia,,@ ind,@ hou,,nor,,lal,min,,mil,,lac,,,bos,,,@ lal,,@ min,,@ was,,@ nyk,@ mil,,@ gsw,,lac,,,orl,,den,,@ sas,,@ dal,,pho,,min,,,@ hou,@ mem,,tor,,,@ lac,,mem,,uth,,dal,,@ uth,,@ gsw,,gsw,phi,,@ sac,,,okc,hou,,nyk,,chi,,cha,,@ den,@ sac,,cle,,nor,,,@ uth,@ okc,,@ pho,,atl,,,,uth,,,,,,mia,,sas,,,@ dal,@ okc,,gsw,,,,,,,,@ bkn,,@ phi,,@ cle,,@ bos,,@ tor,,@ cha,,@ mem,,okc,,pho,,,@ lac,,,@ nor,@ sas,,ind,,dal,,,det,,bkn,,@ chi,,@ atl,@ det,,@ min,,mem,,@ den,,den,,@ lal,sac,
Sac,,uth,,@ nor,,@ okc,,@ den,mem,,was,,,@ mia,@ orl,,@ atl,,,@ mil,,,tor,,min,lal,,sas,,,,@ mem,@ hou,,okc,,@ uth,,,@ gsw,uth,,,,lac,,ind,,,@ pho,,,@ cle,@ ind,,@ chi,,min,,gsw,,@ dal,@ min,,okc,,mem,,nor,,,@ lac,lal,,,@ lal,,por,,den,,gsw,,orl,@ pho,,det,,cha,,por,,,@ cha,,@ det,,@ bkn,@ tor,,,@ mem,,@ lac,,,atl,,,phi,,sas,,hou,,mia,,pho,,,@ den,,,,,,,,@ gsw,,@ okc,,@ min,,mil,,lac,,,nyk,,bos,,,@ nyk,,@ was,,,@ bos,@ phi,,chi,,bkn,,dal,,pho,@ lal,,@ dal,,@ nor,,@ hou,@ sas,,hou,,cle,@ uth,,nor,,,@ por,
SA,,min,,,@ por,,@ lal,,ind,,,lal,,dal,,@ pho,,,nor,orl,,,@ mia,,,hou,,@ sac,,@ pho,@ lac,,,gsw,@ nor,,mem,,@ ind,@ mil,,@ chi,,@ min,,hou,,por,,@ uth,@ lal,,lal,,uth,,pho,,lac,,chi,,phi,,@ orl,,min,@ hou,,,,den,,@ den,@ lac,,bos,,,tor,,mem,,@ det,,@ mem,okc,,@ okc,,cha,,@ dal,,@ min,,lac,,,@ phi,,,@ nor,was,,pho,,bkn,,nor,,@ sac,,@ gsw,@ por,,@ uth,,,@ mem,,,,,,,,,,@ tor,,@ nyk,@ bkn,,det,,,okc,,den,,@ atl,,,,mil,,@ dal,,,nyk,por,,gsw,,mia,,@ hou,,@ bos,,@ cha,,cle,,,sac,,atl,@ den,,@ was,,@ cle,,,dal,
Tor,,cle,,bos,@ was,,cha,,min,,dal,,,@ mil,phi,,,@ pho,,@ lal,@ uth,,@ sac,,,nyk,,nor,,det,,@ bos,@ chi,,,@ orl,@ atl,,was,,mia,,@ mem,,gsw,,@ cle,,den,,phi,,@ bkn,,mil,,@ lac,@ gsw,,@ por,,@ den,,,ind,,cle,@ phi,,,,@ mia,,@ orl,,chi,,uth,,@ sas,,@ mil,ind,,atl,,,bkn,,@ was,,,@ bos,pho,,mem,,,sac,@ ind,,@ hou,,@ dal,,,,mil,,,lac,,@ phi,,@ atl,,@ nyk,,bkn,,was,,,,,,,,,sas,,orl,,bos,,,por,,@ det,,hou,,,@ nor,,@ mia,@ cle,,,lal,,,@ det,nyk,,@ okc,,okc,,cha,,chi,,@ nyk,,@ chi,,orl,,@ bkn,,@ cha,,mia,,@ min,,
Uth,,@ sac,,gsw,,,mem,,@ hou,,,@ nor,@ dal,,,@ min,,mem,@ den,,tor,,dal,,bos,,,@ mem,,@ dal,,@ phi,@ bos,,@ ind,,sac,,@ lal,,@ sac,ind,,@ bkn,,@ cha,,@ mia,,sas,,hou,,,@ sas,@ okc,,mia,,,@ orl,,@ hou,,gsw,,@ por,okc,,,por,,phi,,nyk,,,@ tor,,,@ cle,@ det,,@ mil,,orl,,lal,chi,,det,,@ lac,,cle,,,por,,den,,min,,@ min,,,@ por,,atl,hou,,,,pho,,,sas,,,@ gsw,,,,,,,,,,@ okc,dal,,,,lac,@ den,,mil,,nor,,@ nor,,@ mem,,,okc,,@ pho,min,,bkn,,@ was,,@ nyk,@ atl,,@ chi,,pho,,lal,,was,,,cha,,@ pho,,sac,,@ lal,,den,@ lac,
Was,,,mia,,tor,,@ por,,@ gsw,,@ sac,,@ lac,,@ mem,,,okc,,nyk,,@ dal,,,@ orl,@ mia,,orl,,cle,,bkn,,por,,lac,,,@ tor,nor,,hou,,@ nor,,@ phi,bkn,,@ nyk,,@ atl,,,@ cle,,@ ind,,bos,,@ bkn,,lal,,@ atl,@ hou,,,pho,@ ind,,,@ det,,chi,cha,,,,atl,,@ mia,,@ okc,,@ phi,phi,,mil,,tor,,,,nyk,,,,det,,,gsw,@ orl,,@ sas,,@ cle,ind,,,mil,,atl,,@ mil,,cle,@ chi,,@ det,,@ tor,,,,,,,,,@ cha,ind,,,,@ bkn,,@ bos,,min,,,dal,,@ cha,@ min,,sac,,orl,,cha,mem,,uth,,@ chi,den,,mia,,,@ lal,@ pho,,@ uth,,@ den,,,chi,,sas,,@ nyk,,bos,,
Date,Tu-10/16,We-10/17,Th-10/18,Fr-10/19,Sa-10/20,Su-10/21,Mo-10/22,Tu-10/23,We-10/24,Th-10/25,Fr-10/26,Sa-10/27,Su-10/28,Mo-10/29,Tu-10/30,We-10/31,Th-11/1,Fr-11/2,Sa-11/3,Su-11/4,Mo-11/5,Tu-11/6,We-11/7,Th-11/8,Fr-11/9,Sa-11/10,Su-11/11,Mo-11/12,Tu-11/13,We-11/14,Th-11/15,Fr-11/16,Sa-11/17,Su-11/18,Mo-11/19,Tu-11/20,We-11/21,Th-11/22,Fr-11/23,Sa-11/24,Su-11/25,Mo-11/26,Tu-11/27,We-11/28,Th-11/29,Fr-11/30,Sa-12/1,Su-12/2,Mo-12/3,Tu-12/4,We-12/5,Th-12/6,Fr-12/7,Sa-12/8,Su-12/9,Mo-12/10,Tu-12/11,We-12/12,Th-12/13,Fr-12/14,Sa-12/15,Su-12/16,Mo-12/17,Tu-12/18,We-12/19,Th-12/20,Fr-12/21,Sa-12/22,Su-12/23,Mo-12/24,Tu-12/25,We-12/26,Th-12/27,Fr-12/28,Sa-12/29,Su-12/30,Mo-12/31,Tu-1/1,We-1/2,Th-1/3,Fr-1/4,Sa-1/5,Su-1/6,Mo-1/7,Tu-1/8,We-1/9,Th-1/10,Fr-1/11,Sa-1/12,Su-1/13,Mo-1/14,Tu-1/15,We-1/16,Th-1/17,Fr-1/18,Sa-1/19,Su-1/20,Mo-1/21,Tu-1/22,We-1/23,Th-1/24,Fr-1/25,Sa-1/26,Su-1/27,Mo-1/28,Tu-1/29,We-1/30,Th-1/31,Fr-2/1,Sa-2/2,Su-2/3,Mo-2/4,Tu-2/5,We-2/6,Th-2/7,Fr-2/8,Sa-2/9,Su-2/10,Mo-2/11,Tu-2/12,We-2/13,Th-2/14,Fr-2/15,Sa-2/16,Su-2/17,Mo-2/18,Tu-2/19,We-2/20,Th-2/21,Fr-2/22,Sa-2/23,Su-2/24,Mo-2/25,Tu-2/26,We-2/27,Th-2/28,Fr-3/1,Sa-3/2,Su-3/3,Mo-3/4,Tu-3/5,We-3/6,Th-3/7,Fr-3/8,Sa-3/9,Su-3/10,Mo-3/11,Tu-3/12,We-3/13,Th-3/14,Fr-3/15,Sa-3/16,Su-3/17,Mo-3/18,Tu-3/19,We-3/20,Th-3/21,Fr-3/22,Sa-3/23,Su-3/24,Mo-3/25,Tu-3/26,We-3/27,Th-3/28,Fr-3/29,Sa-3/30,Su-3/31,Mo-4/1,Tu-4/2,We-4/3,Th-4/4,Fr-4/5,Sa-4/6,Su-4/7,Mo-4/8,Tu-4/9,We-4/10,
